Time: 2024-08-03 15:55, Level: level1, Player Rect Y: 408, Player Actual Y: 1856, Spawn Point Y: 1887, Level Shift Y: -1448
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 252, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 252, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 252, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 252, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 252, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 242, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 232, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 223, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 214, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 205, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -132
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -129
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -121
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -113
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -106
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -99
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -93
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -87
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -81
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 244, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 244, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 245, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 246, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 247, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 249, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 251, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 253, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 256, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 259, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 263, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 267, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 271, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 276, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 281, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 286, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 292, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 298, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 304, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 311, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 318, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 325, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 333, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 341, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 349, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 358, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 367, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 376, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 386, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 396, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 404, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 404, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 404, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 394, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 384, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 375, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 366, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 357, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 349, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 341, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 333, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 326, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 319, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 313, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 307, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 301, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 296, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 291, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 286, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 282, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 278, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 274, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 271, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 268, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 265, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 263, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 261, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 259, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 258, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 257, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 256, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 256, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 256, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 257, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 258, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 259, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 261, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 263, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 265, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 268, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 271, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 274, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 278, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 282, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 286, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 291, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 296, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 301, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 307, Player Actual Y: 480, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 308, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 308, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 298, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 288, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 279, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 270, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 261, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 253, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 245, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 237, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 230, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 223, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 217, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 211, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 205, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -76
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -71
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -66
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -62
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -58
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -54
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -51
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -48
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -45
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -43
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -41
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -39
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -38
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -37
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 201, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 202, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 203, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 205, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 207, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 209, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 212, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 215, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 218, Player Actual Y: 384, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 220, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 210, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -36
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -27
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -18
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -9
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: -1
Time: 2024-08-03 15:56, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 192, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 185, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 178, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 172, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 166, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 160, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 155, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 150, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 145, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 141, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 137, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 133, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 130, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 127, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 124, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 122, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 120, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 118, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 117, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 116, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 115, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 115, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 115, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 116, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 117, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 118, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 120, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 122, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 124, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 127, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 130, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 133, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 137, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 141, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 145, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 150, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 155, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 160, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 166, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 172, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 178, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 185, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 192, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 200, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 208, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
Time: 2024-08-03 15:57, Level: level3, Player Rect Y: 216, Player Actual Y: 256, Spawn Point Y: 1791, Level Shift Y: 7
